Date,Coeff Var,Mean Flow,Median Flow,Peak Flow,R-B index,Skew,Tqmean,Station
1973-10-31,34.75239424781857,217.03225806451613,195.0,469.0,0.0016465931443681277,1.66814809737651,0,Wildcat
1973-11-30,158.74721751730632,1048.3666666666666,292.5,5460.0,0.0124633194672858,1.66814809737651,6,Wildcat
1973-12-31,116.54340430970633,2084.1612903225805,858.0,8680.0,0.03842991196672149,1.66814809737651,13,Wildcat
1974-01-31,96.31979435422517,3711.2903225806454,2200.0,11800.0,0.05423478765599304,1.66814809737651,18,Wildcat
1974-02-28,48.25991042221599,1452.9642857142858,1220.0,3490.0,0.01861436264551288,1.66814809737651,11,Wildcat
1974-03-31,85.61354573466606,1800.5806451612902,1140.0,6000.0,0.02637773693205637,1.66814809737651,10,Wildcat
1974-04-30,81.96742583147923,1973.2,1105.0,5290.0,0.02149438908774306,1.66814809737651,14,Wildcat
1974-05-31,75.45585270392931,2035.032258064516,1520.0,5480.0,0.02746001418851375,1.66814809737651,16,Wildcat
1974-06-30,81.03158695410409,1295.8,878.0,5730.0,0.03284721550417594,1.66814809737651,7,Wildcat
1974-07-31,38.95160116257536,304.4193548387097,246.0,618.0,0.0011628938118732068,1.66814809737651,0,Wildcat
1974-08-31,70.44437153690491,201.51612903225808,159.0,888.0,0.003367756602495889,1.66814809737651,0,Wildcat
1974-09-30,20.487417813446896,166.56666666666666,156.0,259.0,0.0009734449066460288,1.66814809737651,0,Wildcat
1974-10-31,20.08057923087428,148.83870967741936,145.0,249.0,0.00151897313206647,1.66814809737651,0,Wildcat
1974-11-30,14.624222192516816,179.2,175.0,260.0,0.0014032084360891177,1.66814809737651,0,Wildcat
1974-12-31,64.86859079656845,533.483870967742,500.0,1740.0,0.014263613752845882,1.66814809737651,4,Wildcat
1975-01-31,94.36175226853443,1320.4516129032259,700.0,5090.0,0.052444915298830774,1.66814809737651,13,Wildcat
1975-02-28,101.6772728084901,1785.642857142857,1110.0,6840.0,0.049112295263119124,1.66814809737651,20,Wildcat
1975-03-31,38.10560166247125,908.7741935483871,795.0,1800.0,0.015210779447206037,1.66814809737651,16,Wildcat
1975-04-30,62.53033756443003,909.4,667.5,2520.0,0.021377880523817713,1.66814809737651,13,Wildcat
1975-05-31,103.71993544619522,1296.1290322580646,750.0,5600.0,0.04283995355380076,1.66814809737651,15,Wildcat
1975-06-30,59.184724560086224,1022.8,805.0,2870.0,0.030197045544637816,1.66814809737651,16,Wildcat
1975-07-31,81.82525465152798,343.96774193548384,249.0,1380.0,0.010348662216157245,1.66814809737651,2,Wildcat
1975-08-31,154.73439292739025,626.6451612903226,333.0,5150.0,0.039303868294856194,1.66814809737651,4,Wildcat
1975-09-30,71.93637089297023,373.1333333333333,267.0,1410.0,0.01024342158345056,1.66814809737651,2,Wildcat
1975-10-31,17.97151662786709,199.51612903225808,189.0,344.0,0.00225210948831625,1.66814809737651,0,Wildcat
1975-11-30,38.320942227354024,194.93333333333334,180.0,580.0,0.002520572871029445,1.66814809737651,0,Wildcat
1975-12-31,93.58805051227958,904.8709677419355,556.0,3930.0,0.03727912361620176,1.66814809737651,9,Wildcat
1976-01-31,49.09525497141398,562.2903225806451,480.0,1460.0,0.012558120458028359,1.66814809737651,5,Wildcat
1976-02-29,90.6173707563934,3226.896551724138,2630.0,9340.0,0.11189702937809712,1.66814809737651,20,Wildcat
1976-03-31,89.78057004417074,1481.1290322580646,920.0,5890.0,0.03989664159765543,1.66814809737651,23,Wildcat
1976-04-30,20.247655418187225,391.96666666666664,368.5,596.0,0.0017636552781019638,1.66814809737651,0,Wildcat
1976-05-31,18.495311087599926,230.83870967741936,241.0,295.0,0.001379603494498365,1.66814809737651,0,Wildcat
1976-06-30,125.49714410435766,803.5,418.5,3820.0,0.03699201694302237,1.66814809737651,8,Wildcat
1976-07-31,90.03318344912837,632.9354838709677,420.0,2720.0,0.02345325940647221,1.66814809737651,9,Wildcat
1976-08-31,24.115483086709013,163.48387096774192,151.0,271.0,0.0017860272266613966,1.66814809737651,0,Wildcat
1976-09-30,9.285306961201103,115.8,115.5,141.0,0.0007009877215288988,1.66814809737651,0,Wildcat
1976-10-31,24.605813114705274,122.96774193548387,117.0,227.0,0.003804004034808774,1.66814809737651,0,Wildcat
1976-11-30,6.200599313312003,113.36666666666666,113.0,135.0,0.0008719290147202133,1.66814809737651,0,Wildcat
1976-12-31,22.438861075416767,94.80645161290323,105.0,125.0,0.001829341266177702,1.66814809737651,0,Wildcat
1977-01-31,3.177400469319421,61.645161290322584,61.0,66.0,0.00024790138653809995,1.66814809737651,0,Wildcat
1977-02-28,74.45387476396445,241.10714285714286,180.0,620.0,0.014232958916756423,1.66814809737651,9,Wildcat
1977-03-31,65.40310733653794,944.9677419354839,764.0,2510.0,0.07884973756646324,1.66814809737651,29,Wildcat
1977-04-30,61.8268413638973,662.7666666666667,519.0,1820.0,0.031851054008308975,1.66814809737651,25,Wildcat
1977-05-31,72.07887510644522,409.64516129032256,328.0,1090.0,0.01643842642457814,1.66814809737651,16,Wildcat
1977-06-30,23.326082035170202,129.96666666666667,127.5,191.0,0.0027782051939614634,1.66814809737651,0,Wildcat
1977-07-31,26.151344794773053,84.41935483870968,79.0,152.0,0.0020857909763895306,1.66814809737651,0,Wildcat
1977-08-31,94.05627277695706,514.3225806451613,381.0,2270.0,0.05608555162332667,1.66814809737651,18,Wildcat
1977-09-30,108.41184276623355,461.06666666666666,247.0,1780.0,0.03000461609478381,1.66814809737651,12,Wildcat
1977-10-31,121.20219756906738,1182.0967741935483,501.0,6370.0,0.03280311134661721,1.66814809737651,10,Wildcat
1977-11-30,11.454951986758749,342.3333333333333,335.0,419.0,0.0013572149848531806,1.66814809737651,0,Wildcat
1977-12-31,88.46890784082595,2190.483870967742,1240.0,6300.0,0.03542756021235541,1.66814809737651,17,Wildcat
1978-01-31,29.14349478726844,388.80645161290323,390.0,608.0,0.00197708481218944,1.66814809737651,0,Wildcat
1978-02-28,6.6228906799155896,224.46428571428572,225.0,250.0,0.0003999160176362964,1.66814809737651,0,Wildcat
1978-03-31,97.0114853172582,3471.8709677419356,2990.0,10800.0,0.0573754511552574,1.66814809737651,18,Wildcat
1978-04-30,57.2308519587711,1878.9333333333334,1515.0,4990.0,0.03714220013797103,1.66814809737651,22,Wildcat
1978-05-31,56.23902288763517,1096.3548387096773,900.0,3000.0,0.01665400265944152,1.66814809737651,12,Wildcat
1978-06-30,194.30469447369148,985.1333333333333,411.5,9930.0,0.048202377500724855,1.66814809737651,5,Wildcat
1978-07-31,120.80064751468491,916.1935483870968,522.0,5010.0,0.024352385998940223,1.66814809737651,6,Wildcat
1978-08-31,72.22701959628348,228.5483870967742,185.0,833.0,0.004176622909189071,1.66814809737651,0,Wildcat
1978-09-30,29.440226801160698,130.06666666666666,117.0,255.0,0.0006698593295407963,1.66814809737651,0,Wildcat
1978-10-31,9.907975877145152,108.70967741935483,106.0,137.0,0.0006832138378934507,1.66814809737651,0,Wildcat
1978-11-30,49.44063072384953,173.96666666666667,167.0,440.0,0.004364530752660516,1.66814809737651,0,Wildcat
1978-12-31,49.79308127434787,300.64516129032256,247.0,755.0,0.0068924219528662825,1.66814809737651,1,Wildcat
1979-01-31,103.74106933577312,463.4193548387097,290.0,2600.0,0.02012265697842652,1.66814809737651,4,Wildcat
1979-02-28,185.0249531066102,874.2857142857143,160.0,7300.0,0.05389351509500691,1.66814809737651,6,Wildcat
1979-03-31,76.07435273773281,1952.6774193548388,1320.0,8200.0,0.07199466289425459,1.66814809737651,31,Wildcat
1979-04-30,74.19908439978691,1612.4666666666667,1320.0,6010.0,0.051076262739928636,1.66814809737651,27,Wildcat
1979-05-31,28.23355272630803,457.5806451612903,449.0,746.0,0.005011574446194902,1.66814809737651,2,Wildcat
1979-06-30,23.664185176351545,245.16666666666666,240.5,378.0,0.0031146513198083785,1.66814809737651,0,Wildcat
1979-07-31,131.02102055873783,1079.1935483870968,680.0,7800.0,0.07845304311481208,1.66814809737651,15,Wildcat
1979-08-31,82.97587170134952,769.2258064516129,537.0,2930.0,0.02692666302285954,1.66814809737651,10,Wildcat
1979-09-30,34.64971788618087,144.03333333333333,129.5,273.0,0.000924348133620551,1.66814809737651,0,Wildcat
1979-10-31,33.627718295699204,197.3548387096774,173.0,371.0,0.002705075206693894,1.66814809737651,0,Wildcat
1979-11-30,91.85197568662599,764.1,453.5,2850.0,0.015094257396154996,1.66814809737651,6,Wildcat
1979-12-31,75.85793847125741,814.0645161290323,584.0,2620.0,0.01696508616396055,1.66814809737651,9,Wildcat
1980-01-31,22.824149027986472,476.0967741935484,481.0,761.0,0.003293405717700967,1.66814809737651,0,Wildcat
1980-02-29,117.37151642071436,572.2758620689655,280.0,2900.0,0.015785312282099808,1.66814809737651,4,Wildcat
1980-03-31,61.924682118754895,2115.8387096774195,1990.0,4700.0,0.05769685725669887,1.66814809737651,24,Wildcat
1980-04-30,55.23045369031411,1655.8333333333333,1645.0,3450.0,0.03256985257495768,1.66814809737651,20,Wildcat
1980-05-31,30.451634287794267,436.19354838709677,419.0,825.0,0.006705100109572667,1.66814809737651,0,Wildcat
1980-06-30,127.60055136361932,2565.2,1030.5,11900.0,0.08000983663711525,1.66814809737651,20,Wildcat
1980-07-31,27.604448194042185,284.51612903225805,267.0,513.0,0.005223378822591891,1.66814809737651,0,Wildcat
1980-08-31,111.16583862526437,497.93548387096774,316.0,2670.0,0.019916077298535714,1.66814809737651,4,Wildcat
1980-09-30,35.78892118130526,187.2,166.0,400.0,0.0032249228010758045,1.66814809737651,0,Wildcat
1980-10-31,11.820420680947398,138.96774193548387,135.0,190.0,0.0010990872995883002,1.66814809737651,0,Wildcat
1980-11-30,34.83558156659896,135.7,119.0,344.0,0.002193595068761649,1.66814809737651,0,Wildcat
1980-12-31,15.64804295364444,146.74193548387098,143.0,212.0,0.0011219849516630567,1.66814809737651,0,Wildcat
1981-01-31,10.651665823867232,133.93548387096774,132.0,166.0,0.000531225528134345,1.66814809737651,0,Wildcat
1981-02-28,77.2511008927138,654.9285714285714,420.0,1730.0,0.017383897455154944,1.66814809737651,13,Wildcat
1981-03-31,40.76325226949489,289.9032258064516,263.0,537.0,0.003013331013037923,1.66814809737651,0,Wildcat
1981-04-30,78.97106931081068,663.2666666666667,598.0,2130.0,0.02093761305715712,1.66814809737651,15,Wildcat
1981-05-31,68.50561580763345,1950.8064516129032,1340.0,6010.0,0.06725498367397406,1.66814809737651,31,Wildcat
1981-06-30,43.01652899077027,661.3,639.0,1370.0,0.020864340570517902,1.66814809737651,17,Wildcat
1981-07-31,73.44118430248704,306.03225806451616,227.0,1070.0,0.008462972206829912,1.66814809737651,3,Wildcat
1981-08-31,213.57243631141932,803.7096774193549,279.0,8890.0,0.05701515366614307,1.66814809737651,6,Wildcat
1981-09-30,100.42071008783633,1311.4666666666667,913.0,6990.0,0.06460801509413226,1.66814809737651,20,Wildcat
1981-10-31,65.13420334590714,702.483870967742,509.0,1930.0,0.01214541819265411,1.66814809737651,6,Wildcat
1981-11-30,28.259484632003236,525.0666666666667,487.0,985.0,0.004760600205707913,1.66814809737651,0,Wildcat
1981-12-31,80.20283435995073,625.258064516129,396.0,1970.0,0.008927627341850026,1.66814809737651,6,Wildcat
1982-01-31,107.24843057128301,1351.3870967741937,780.0,5890.0,0.047894377637435,1.66814809737651,11,Wildcat
1982-02-28,85.17549641289476,2129.464285714286,1745.0,6350.0,0.04044467514490872,1.66814809737651,16,Wildcat
1982-03-31,54.052096442206434,3991.2903225806454,3460.0,8660.0,0.07033961030846574,1.66814809737651,31,Wildcat
1982-04-30,77.64980852686057,1692.6666666666667,1145.0,5960.0,0.03436956291874537,1.66814809737651,15,Wildcat
1982-05-31,63.74757284661944,690.0967741935484,521.0,2450.0,0.009559650488796608,1.66814809737651,2,Wildcat
1982-06-30,76.83229035392998,1014.4333333333333,637.5,3600.0,0.021810806394247866,1.66814809737651,9,Wildcat
1982-07-31,43.025770036402164,367.19354838709677,320.0,914.0,0.006108756043871538,1.66814809737651,0,Wildcat
1982-08-31,114.59633245852126,475.258064516129,234.0,2110.0,0.017663004296796146,1.66814809737651,3,Wildcat
1982-09-30,24.7194834467661,174.73333333333332,155.0,303.0,0.000528688563985735,1.66814809737651,0,Wildcat
1982-10-31,19.585655297182605,141.06451612903226,133.0,237.0,0.0011496993470883538,1.66814809737651,0,Wildcat
1982-11-30,76.78518431508256,410.1333333333333,279.5,1460.0,0.010556330368720338,1.66814809737651,2,Wildcat
1982-12-31,75.91712001381649,2196.3548387096776,1360.0,5940.0,0.05821006182900183,1.66814809737651,26,Wildcat
1983-01-31,53.823498846947096,654.5806451612904,511.0,1840.0,0.007463247182093432,1.66814809737651,6,Wildcat
1983-02-28,48.77925565146936,636.8928571428571,525.0,1690.0,0.009073479506282523,1.66814809737651,4,Wildcat
1983-03-31,58.05608028784237,545.4193548387096,396.0,1590.0,0.008060960194926298,1.66814809737651,5,Wildcat
1983-04-30,48.78673489401906,1728.0666666666666,1655.0,3940.0,0.03979854131895338,1.66814809737651,26,Wildcat
1983-05-31,151.30091740791184,2613.935483870968,1140.0,17800.0,0.11539127339001268,1.66814809737651,23,Wildcat
1983-06-30,50.064492721495114,577.0,494.5,1430.0,0.012421325616411958,1.66814809737651,5,Wildcat
1983-07-31,72.23703662297231,260.16129032258067,196.0,1040.0,0.004775171720009014,1.66814809737651,1,Wildcat
1983-08-31,21.591715708368355,146.90322580645162,136.0,252.0,0.0015024480103995536,1.66814809737651,0,Wildcat
1983-09-30,20.765591650075226,118.9,112.5,224.0,0.0010059869287023097,1.66814809737651,0,Wildcat
1983-10-31,55.33659254434385,181.96774193548387,143.0,577.0,0.0035267679918334935,1.66814809737651,0,Wildcat
1983-11-30,65.07251330781784,319.96666666666664,281.0,1020.0,0.0051182442012136335,1.66814809737651,2,Wildcat
1983-12-31,80.87409898900341,1342.1935483870968,752.0,4160.0,0.0384683547893155,1.66814809737651,15,Wildcat
1984-01-31,28.70207814989855,234.48387096774192,210.0,350.0,0.0011696818465377413,1.66814809737651,0,Wildcat
1984-02-29,108.63166529712929,1658.655172413793,880.0,7430.0,0.054283871150683366,1.66814809737651,16,Wildcat
1984-03-31,87.29943447055862,2271.548387096774,1560.0,5350.0,0.05365295185164181,1.66814809737651,16,Wildcat
1984-04-30,31.117249332020858,1227.6666666666667,1135.0,2170.0,0.02252523677196166,1.66814809737651,26,Wildcat
1984-05-31,77.66985106042837,1005.2903225806451,602.0,3600.0,0.026112261101344073,1.66814809737651,11,Wildcat
1984-06-30,45.20237804978774,501.53333333333336,420.0,1070.0,0.010598026427720751,1.66814809737651,4,Wildcat
1984-07-31,29.46514283608665,227.8709677419355,194.0,415.0,0.0019388362728974076,1.66814809737651,0,Wildcat
1984-08-31,42.960636825185176,186.41935483870967,154.0,406.0,0.004182498723983438,1.66814809737651,0,Wildcat
1984-09-30,16.1395396888195,120.3,115.0,165.0,0.0011696818465377415,1.66814809737651,0,Wildcat
1984-10-31,41.88413640582269,175.67741935483872,163.0,390.0,0.00274383875433261,1.66814809737651,0,Wildcat
1984-11-30,53.944947519843446,462.23333333333335,382.5,1180.0,0.011676361563598641,1.66814809737651,4,Wildcat
1984-12-31,59.84765679006845,673.4193548387096,587.0,2080.0,0.013878513441269462,1.66814809737651,6,Wildcat
1985-01-31,132.2396490682839,970.7096774193549,440.0,5340.0,0.03023533285419417,1.66814809737651,9,Wildcat
1985-02-28,183.09913363622812,2722.8571428571427,260.0,17100.0,0.10536340816637223,1.66814809737651,7,Wildcat
1985-03-31,64.62064958576077,2134.7419354838707,1820.0,5490.0,0.05577604611065282,1.66814809737651,23,Wildcat
1985-04-30,73.97204369951804,1208.9333333333334,852.0,3550.0,0.02726136568820787,1.66814809737651,17,Wildcat
1985-05-31,21.43560501357761,287.0,276.0,442.0,0.0022552584342062872,1.66814809737651,0,Wildcat
1985-06-30,55.7605807291947,294.3333333333333,211.0,648.0,0.005356681335877728,1.66814809737651,0,Wildcat
1985-07-31,50.51515011654981,137.5483870967742,116.0,376.0,0.002350850235970132,1.66814809737651,0,Wildcat
1985-08-31,74.80840643696057,250.16129032258064,195.0,954.0,0.00823151626299783,1.66814809737651,1,Wildcat
1985-09-30,47.11416704256741,124.63333333333334,106.0,304.0,0.0012887191052607355,1.66814809737651,0,Wildcat
1985-10-31,47.07925042651674,152.3548387096774,131.0,298.0,0.0018196666015729021,1.66814809737651,0,Wildcat
1985-11-30,107.38645053888027,2518.733333333333,1470.0,8000.0,0.06444874457798529,1.66814809737651,17,Wildcat
1985-12-31,111.10337574179015,1666.8387096774193,959.0,7300.0,0.051270216052122355,1.66814809737651,17,Wildcat
1986-01-31,59.158208390396204,313.64516129032256,195.0,768.0,0.003479557599105256,1.66814809737651,0,Wildcat
1986-02-28,61.65081956534969,1098.142857142857,908.5,2870.0,0.021256072952357284,1.66814809737651,13,Wildcat
1986-03-31,75.74065193114266,1713.774193548387,1150.0,4900.0,0.04524016640333281,1.66814809737651,21,Wildcat
1986-04-30,24.677350449598574,397.2,384.0,581.0,0.0012663696023954504,1.66814809737651,0,Wildcat
1986-05-31,42.860196089121075,1067.258064516129,969.0,2120.0,0.02712634699710629,1.66814809737651,16,Wildcat
1986-06-30,105.901995614558,1090.8666666666666,589.5,4640.0,0.02819151769070994,1.66814809737651,10,Wildcat
1986-07-31,91.6596783315603,791.1935483870968,509.0,3290.0,0.02922414150200903,1.66814809737651,8,Wildcat
1986-08-31,28.66665103587316,177.5483870967742,163.0,293.0,0.001041500233745791,1.66814809737651,0,Wildcat
1986-09-30,50.691008367154446,155.36666666666667,122.5,442.0,0.002361128370821424,1.66814809737651,0,Wildcat
1986-10-31,29.18487224218457,179.32258064516128,170.0,331.0,0.005605628580760778,1.66814809737651,1,Wildcat
1986-11-30,26.179691561134945,168.3,150.5,291.0,0.002109835009136733,1.66814809737651,0,Wildcat
1986-12-31,16.22599338048038,283.38709677419354,276.0,422.0,0.006523715781389313,1.66814809737651,7,Wildcat
1987-01-31,41.775623655554874,305.64516129032256,250.0,680.0,0.009604604560421616,1.66814809737651,7,Wildcat
1987-02-28,46.018768196375234,527.1428571428571,397.5,957.0,0.013091570370501151,1.66814809737651,22,Wildcat
1987-03-31,62.19345951703418,435.4193548387097,304.0,1250.0,0.01822932758940315,1.66814809737651,15,Wildcat
1987-04-30,55.429925286002515,405.26666666666665,334.0,1050.0,0.014954228056391738,1.66814809737651,18,Wildcat
1987-05-31,82.05224801362394,482.48387096774195,285.0,1750.0,0.03354549386911961,1.66814809737651,13,Wildcat
1987-06-30,67.14082171889707,354.6,267.0,1250.0,0.026483284633515472,1.66814809737651,11,Wildcat
1987-07-31,63.68920922137905,256.83870967741933,190.0,673.0,0.015192577618093377,1.66814809737651,9,Wildcat
1987-08-31,100.38994406383853,206.4516129032258,127.0,1050.0,0.017346551434952638,1.66814809737651,4,Wildcat
1987-09-30,20.41690446994111,134.6,128.0,210.0,0.004307947633718519,1.66814809737651,0,Wildcat
1987-10-31,47.70867531331814,104.29032258064517,91.0,360.0,0.002601903832072249,1.66814809737651,0,Wildcat
1987-11-30,82.6131436841951,150.93333333333334,96.0,551.0,0.003046131315596778,1.66814809737651,0,Wildcat
1987-12-31,55.94610628408946,1037.741935483871,1090.0,2440.0,0.03848181596289968,1.66814809737651,21,Wildcat
1988-01-31,37.37835178458475,589.0967741935484,500.0,1120.0,0.01684159140834757,1.66814809737651,14,Wildcat
1988-02-29,40.44333567263077,1806.5862068965516,1730.0,3600.0,0.06071759824261654,1.66814809737651,29,Wildcat
1988-03-31,50.9096813698391,794.7096774193549,660.0,1980.0,0.01916036123993165,1.66814809737651,22,Wildcat
1988-04-30,101.78266141946159,1546.7,907.0,5950.0,0.05422504271418111,1.66814809737651,22,Wildcat
1988-05-31,18.08365843833922,270.35483870967744,266.0,370.0,0.0014351964852330973,1.66814809737651,0,Wildcat
1988-06-30,20.88287328443491,130.2,125.5,183.0,0.0005125701732975346,1.66814809737651,0,Wildcat
1988-07-31,25.08880247131364,105.90322580645162,99.0,195.0,0.00191359531364413,1.66814809737651,0,Wildcat
1988-08-31,43.731557393569446,137.96774193548387,118.0,411.0,0.00452526238711252,1.66814809737651,0,Wildcat
1988-09-30,25.67314637035956,112.73333333333333,103.0,218.0,0.001781791554796193,1.66814809737651,0,Wildcat
1988-10-31,36.14425571085097,99.7741935483871,91.0,207.0,0.0011165226095828436,1.66814809737651,0,Wildcat
1988-11-30,78.40810587420405,436.3333333333333,374.0,1300.0,0.014001450196033131,1.66814809737651,4,Wildcat
1988-12-31,52.93040618560126,239.67741935483872,203.0,600.0,0.0025859690325395752,1.66814809737651,0,Wildcat
1989-01-31,65.28032423677655,745.3870967741935,588.0,2270.0,0.016953176635160192,1.66814809737651,9,Wildcat
1989-02-28,27.94523500251026,359.9642857142857,319.0,681.0,0.002428757515673025,1.66814809737651,0,Wildcat
1989-03-31,25.240948966082215,476.2258064516129,434.0,759.0,0.004642552345018319,1.66814809737651,0,Wildcat
1989-04-30,59.24437167018722,902.3666666666667,645.0,2400.0,0.017049428584262158,1.66814809737651,10,Wildcat
1989-05-31,167.6829398311438,2129.9032258064517,698.0,16100.0,0.09936409545626632,1.66814809737651,11,Wildcat
1989-06-30,110.81597351185646,1500.3666666666666,868.5,7160.0,0.044769989925629326,1.66814809737651,15,Wildcat
1989-07-31,39.865474971218276,306.48387096774195,250.0,631.0,0.005197605251506343,1.66814809737651,0,Wildcat
1989-08-31,174.47943203631203,520.1290322580645,189.0,3800.0,0.018647210939354855,1.66814809737651,3,Wildcat
1989-09-30,114.50720372563323,2546.2,1630.0,12100.0,0.09010786635096026,1.66814809737651,20,Wildcat
1989-10-31,32.8481641662498,339.35483870967744,302.0,639.0,0.002506032772984793,1.66814809737651,0,Wildcat
1989-11-30,63.868952239778466,521.0333333333333,409.5,1530.0,0.007497771286033295,1.66814809737651,4,Wildcat
1989-12-31,32.16533897240116,275.6774193548387,270.0,423.0,0.0018003943444386693,1.66814809737651,0,Wildcat
1990-01-31,33.87692149632529,689.2903225806451,622.0,1500.0,0.010009611782709822,1.66814809737651,3,Wildcat
1990-02-28,56.2014104130104,2715.8928571428573,2295.0,6630.0,0.06617610760550457,1.66814809737651,27,Wildcat
